Company name,WVB No,OSIRIS Identification Number,count_records,min_date,max_date
ST. JOSEPH CAPITAL CORPORATION,36972NU,US90244,1,2006-12-31,2006-12-31
ST. JOSEPH CAPITAL CORPORATION,36972NU,USA2BCB,6,2000-12-31,2005-12-31
ST. KITTS-NEVIS-ANGUILLA NATIONAL BANK LTD,30002WP,KN33927,3,2013-06-30,2015-06-30
STANBIC BANK UGANDA LTD,30005MU,UG36962,5,2011-12-31,2015-12-31
STANBIC HOLDINGS PLC,30012KK,KE45086,5,2011-12-31,2015-12-31
STANBIC IBTC BANK PLC,NG46231,NG46231,3,2011-12-31,2013-12-31
STANBIC IBTC HOLDINGS PLC,30014KN,NG51177,5,2011-12-31,2015-12-31
STANDARD BANK GROUP LIMITED,30144KS,ZA31887,5,2011-12-31,2015-12-31
STANDARD BANK LIMITED,30003ML,MW43841,3,2013-12-31,2015-12-31
STANDARD BANK LIMITED,30137FE,BD49316,5,2011-12-31,2015-12-31
STANDARD CHARTERED BANK (PAKISTAN),30671FP,PK21731,5,2011-12-31,2015-12-31
STANDARD CHARTERED BANK (TAIWAN) LIMITED,30576FC,TW37067,5,2011-12-31,2015-12-31
STANDARD CHARTERED BANK (THAI) PUBLIC COMPANY LIMITED,30015FT,TH31666,5,2011-12-31,2015-12-31
STANDARD CHARTERED BANK BOTSWANA LTD,30015KB,BW31896,5,2011-12-31,2015-12-31
STANDARD CHARTERED BANK GHANA LIMITED,30004KV,GH44474,5,2011-12-31,2015-12-31
STANDARD CHARTERED BANK KENYA,30023KK,KE36974,4,2011-12-31,2014-12-31
STANDARD CHARTERED BANK KOREA LIMITED,30020FK,KR31214,5,2011-12-31,2015-12-31
STANDARD CHARTERED BANK NEPAL LIMITED,30012FB,NP32756,6,2011-07-16,2016-07-15
STANDARD CHARTERED BANK ZAMBIA PLC - SCBZ PLC,30006KI,ZM37593,5,2011-12-31,2015-12-31
STANDARD CHARTERED PLC,30132EX,GB24831,5,2011-12-31,2015-12-31
STANDARD CHARTERED PLC,30132EX,GB24832,3,2013-12-31,2015-12-31
STANDARD FINANCIAL CORP,63146NU,US83770,6,2010-12-31,2015-12-31
STATE BANCORP INC,33485NU,US17537,12,2000-12-31,2011-12-31
STATE BANCORP INC,33485NU,US83940,11,2000-12-31,2010-12-31
STATE BANK AND TRUST COMPANY,US810197890,US71695,12,2005-12-31,2016-12-31
STATE BANK CORP.,US201008487,US90550,11,2006-12-31,2016-12-31
STATE BANK FINANCIAL CORPORATION,63145NU,US73345,6,2010-12-31,2015-12-31
STATE BANK FINANCIAL CORPORATION,63145NU,USCFF51,10,2007-12-31,2016-12-31
STATE BANK OF BIKANER AND JAIPUR,30860FI,IN33656,5,2012-03-31,2016-03-31
STATE BANK OF INDIA,30179FI,IN31485,5,2012-03-31,2016-03-31
STATE BANK OF MYSORE,34178FI,IN33163,5,2012-03-31,2016-03-31
STATE BANK OF TRAVANCORE,30881FI,IN33032,5,2012-03-31,2016-03-31
STATE FINANCIAL SERVICES CORPORATION,33486NU,US19414,5,2000-12-31,2004-12-31
STATE FINANCIAL SERVICES CORPORATION,33486NU,USA0AEB,5,2000-12-31,2004-12-31
"STATE INVESTORS BANCORP, INC",63150NU,US83810,3,2012-12-31,2014-12-31
"STATE OF FRANKLIN BANCSHARES, INC.",US621749121,US69935,6,2000-12-31,2005-12-31
"STATE OF FRANKLIN BANCSHARES, INC.",US621749121,US90251,2,2006-12-31,2007-12-31
STATE STREET CORPORATION,33487NU,US34065,16,2000-12-31,2015-12-31
STATE STREET CORPORATION,33487NU,US84020,17,2000-12-31,2016-12-31
STELLA-BANK OAO,40298OR,RU28478,3,2013-12-31,2015-12-31
STELLARONE CORPORATION,37249NU,US70098,14,2000-12-31,2013-12-31
STELLARONE CORPORATION,37249NU,USA384A,13,2000-12-31,2012-12-31
STERLING BANCORP,33492NU,US44496,13,2000-12-31,2012-12-31
STERLING BANCORP,33492NU,US8356N,13,2000-12-31,2012-12-31
STERLING BANCORP INC,36903NU,US29004,4,2012-12-31,2015-12-31
STERLING BANCORP INC,36903NU,USA1D6B,18,2000-09-30,2016-12-31
"STERLING BANCSHARES, INC",36944NU,US48464,11,2000-12-31,2010-12-31
"STERLING BANCSHARES, INC",36944NU,USA021F,11,2000-12-31,2010-12-31
STERLING BANK PLC,30197KN,NG35719,5,2011-12-31,2015-12-31
"STERLING BANK, NEW JERSEY",37091NU,US65846,8,2002-12-31,2009-12-31
STERLING BANKS INC,US204647587,US84798,3,2007-12-31,2009-12-31
STERLING FINANCIAL CORPORATION,33494NU,US16518,8,2000-12-31,2007-12-31
STERLING FINANCIAL CORPORATION,33494NU,USA1ABE,7,2000-12-31,2006-12-31
STERLING FINANCIAL CORPORATION,33495NU,US29051,9,2005-12-31,2013-12-31
STERLING FINANCIAL CORPORATION,33495NU,USA0316,14,2000-12-31,2013-12-31
STERLINGSOUTH BANK & TRUST COMPANY,61914NU,US65849,4,2002-12-31,2005-12-31
STEWARD BANK LIMITED,ZW51828,ZW51828,3,2014-02-28,2016-02-29
STEWARDSHIP FINANCIAL CORPORATION,63158NU,US69942,13,2000-12-31,2014-12-31
STEWARDSHIP FINANCIAL CORPORATION,63158NU,US90255,3,2006-12-31,2015-12-31
STEWARDSHIP FINANCIAL CORPORATION,63158NU,USAEDDF,14,2002-12-31,2015-12-31
STIFEL FINANCIAL CORP,33497NU,US49567,9,2007-12-31,2015-12-31
STOCK YARD BANCORP INC,33103NU,US69820,16,2000-12-31,2015-12-31
STOCK YARD BANCORP INC,33103NU,USA119F,17,2000-12-31,2016-12-31
STONEGATE BANK,US204486142,US71696,12,2005-12-31,2016-12-31
STONEGATE BANK,US204486142,USDC3E4,8,2009-12-31,2016-12-31
STOPANSKA BANKA A.D. SKOPJE,40022OH,MK30961,5,2011-12-31,2015-12-31
"STOPANSKA BANKA AD, BITOLA",40006OH,MK45348,5,2011-12-31,2015-12-31
STOREBRAND BANK ASA,30138SN,NO37590,5,2011-12-31,2015-12-31
"STURGIS BANCORP, INC.",US383609814,US90260,11,2006-12-31,2016-12-31
SUBHALAXMI FINANCE LIMITED,30185FB,NP12028,2,2012-07-15,2013-07-15
SUBSIDIARY BANK 'SBERBANK OF RUSSIA' JOINT STOCK COMPANY - SB SBERBANK JSC,KZ28109833,KZ46646,5,2011-12-31,2015-12-31
"SUCCESS BANCSHARES, INC.",33502NU,US87679,1,2000-12-31,2000-12-31
"SUCCESS BANCSHARES, INC.",33502NU,USA161A,1,2000-12-31,2000-12-31
SUDAMERIS BANK SAEC,30016LY,PY32294,8,2008-12-31,2015-12-31
SUDANESE FRENCH BANK PUBLIC LIMITED COMPANY (THE),30004MR,SD42006,1,2013-12-31,2013-12-31
SUEZ CANAL BANK,30471KE,EG31844,5,2011-12-31,2015-12-31
SUFFOLK BANCORP,33503NU,US69953,16,2000-12-31,2015-12-31
SUFFOLK BANCORP,33503NU,US84770,17,2000-12-31,2016-12-31
SUGAR CREEK FINANCIAL CORPORATION,US383920636,US83915,3,2014-12-31,2016-12-31
SUGAR CREEK FINANCIAL CORPORATION,US743210459,US84325,2,2012-12-31,2013-12-31
SUMER COMMERICAL BANK PSC,30067GI,IQ15145,3,2013-12-31,2015-12-31
SUMER COMMERICAL BANK PSC,30067GI,IQ57398,2,2013-12-31,2014-12-31
SUMITOMO MITSUI BANKING CORPORATION,30050FJ,JP49454,11,2006-03-31,2016-03-31
SUMITOMO MITSUI BANKING CORPORATION,30050FJ,JP49947,11,2006-03-31,2016-03-31
"SUMITOMO MITSUI FINANCIAL GROUP, INC",30711FJ,JP16808,11,2006-03-31,2016-03-31
"SUMITOMO MITSUI FINANCIAL GROUP, INC",30711FJ,JP19841,11,2006-03-31,2016-03-31
"SUMITOMO MITSUI FINANCIAL GROUP, INC",30711FJ,JPA73F3,6,2009-03-31,2014-03-31
SUMITOMO MITSUI TRUST BANK LIMITED,30012FJ,JP30264,11,2006-03-31,2016-03-31
SUMITOMO MITSUI TRUST BANK LIMITED,30012FJ,JP34398,11,2006-03-31,2016-03-31
"SUMITOMO MITSUI TRUST HOLDINGS, INC",30701FJ,JP18877,11,2006-03-31,2016-03-31
"SUMITOMO MITSUI TRUST HOLDINGS, INC",30701FJ,JP18878,11,2006-03-31,2016-03-31
SUMMIT BANCORP,US221903313,US34086,1,2000-12-31,2000-12-31
SUMMIT BANCORP,US221903313,USA0DF1,1,2000-12-31,2000-12-31
"SUMMIT BANCSHARES, INC., CALIFORNIA",US942767067,US90263,12,2000-12-31,2016-12-31
"SUMMIT BANCSHARES, INC., TEXAS",33504NU,US69958,6,2000-12-31,2005-12-31
"SUMMIT BANCSHARES, INC., TEXAS",33504NU,USA07D2,6,2000-12-31,2005-12-31
SUMMIT BANK CORPORATION,33505NU,US45178,6,2000-12-31,2005-12-31
SUMMIT BANK CORPORATION,33505NU,USA174D,6,2000-12-31,2005-12-31
SUMMIT BANK LIMITED,30535FP,PK14155,5,2011-12-31,2015-12-31
SUMMIT BANK LIMITED,30535FP,PK21754,5,2011-12-31,2015-12-31
SUMMIT FINANCIAL CORPORATION,33506NU,US69962,5,2000-12-31,2004-12-31
SUMMIT FINANCIAL CORPORATION,33506NU,USA0CDF,5,2000-12-31,2004-12-31
"SUMMIT FINANCIAL GROUP, INC.",36935NU,US69963,16,2000-12-31,2015-12-31
"SUMMIT FINANCIAL GROUP, INC.",36935NU,USA2368,17,2000-12-31,2016-12-31
SUMMIT MICRO FINANCE DEVELOPMENT BANK LIMITED,40018FB,NP12182,2,2013-07-15,2014-07-16
SUMMIT STATE BANK,US942878925,US65889,15,2002-12-31,2016-12-31
SUMMIT STATE BANK,US942878925,USAD016,14,2003-12-31,2016-12-31
SUMNER BANK & TRUST,US201007064,US71697,12,2005-12-31,2016-12-31
SUN AMERICAN BANCORP,36975NU,US71186,6,2004-12-31,2009-12-31
SUN AMERICAN BANCORP,36975NU,USA9BE5,9,2000-12-31,2008-12-31
"SUN BANCORP, INC",33507NU,US19266,16,2000-12-31,2015-12-31
"SUN BANCORP, INC",33507NU,USA1A05,17,2000-12-31,2016-12-31
"SUN BANCORP, INC.",US232233584,US69965,4,2000-12-31,2003-12-31
"SUN BANCORP, INC.",US232233584,US84927,4,2000-12-31,2003-12-31
"SUN BANCSHARES, INC.",US582466380,US85401,5,2000-12-31,2004-12-31
SUN HUNG KAI & CO. LIMITED,90057FH,HK44768,3,2013-12-31,2015-12-31
SUNCORP GROUP LIMITED,32713AA,AU12790,4,2013-06-30,2016-06-30
SUNCORP-METWAY LTD,30182AA,AU36790,4,2013-06-30,2016-06-30
SUNDARAM FINANCE LTD,32859FI,IN27180,3,2014-03-31,2016-03-31
SUNNYSIDE BANCORP INC,US463001280,US83881,3,2013-12-31,2015-12-31
SUNRISE BANK LIMITED,30141FB,NP27559,6,2011-07-16,2016-07-15
"SUNSHINE BANCORP, INC.",65526NU,US83926,2,2014-12-31,2015-12-31
"SUNTRUST BANKS, INC.",30414NU,US34023,16,2000-12-31,2015-12-31
"SUNTRUST BANKS, INC.",30414NU,US8468N,17,2000-12-31,2016-12-31
SUNWEST BANK,61698NU,US65915,15,2002-12-31,2016-12-31
SUNWEST BANK,61698NU,US96035,1,2000-12-31,2000-12-31
SUPERIOR BANCORP,37208NU,US19282,5,2000-12-31,2004-12-31
SUPERIOR BANCORP,37208NU,USA1D4B,10,2000-12-31,2009-12-31
SUPREME DEVELOPMENT BANK LTD,30232FB,NP12073,4,2012-07-15,2015-07-16
SURETY CAPITAL CORPORATION,US752065607,US69969,4,2000-12-31,2003-12-31
SURETY CAPITAL CORPORATION,US752065607,USA0859,7,2000-12-31,2011-12-31
SURREY BANCORP,41393NU,US90555,12,2003-12-31,2016-12-31
"SUSQUEHANNA BANCSHARES, INC.",33514NU,US41854,15,2000-12-31,2014-12-31
"SUSQUEHANNA BANCSHARES, INC.",33514NU,US85400,15,2000-12-31,2014-12-31
SUSQUEHANNA COMMUNITY FINANCIAL INC,US232674901,US90272,11,2000-12-31,2015-12-31
SUSSEX BANCORP,33515NU,US69972,8,2000-12-31,2014-12-31
SUSSEX BANCORP,33515NU,US90269,8,2006-12-31,2015-12-31
SUSSEX BANCORP,33515NU,USA1966,17,2000-12-31,2016-12-31
SVB FINANCIAL GROUP,33313NU,US41933,16,2000-12-31,2015-12-31
SVB FINANCIAL GROUP,33313NU,US81035,17,2000-12-31,2016-12-31
"SVB FINANCIAL SERVICES, INC",33516NU,US19415,5,2000-12-31,2004-12-31
"SVB FINANCIAL SERVICES, INC",33516NU,USA1B4D,5,2000-12-31,2004-12-31
SVENSKA HANDELSBANKEN,30005SS,SE30723,5,2011-12-31,2015-12-31
SVENSKA HANDELSBANKEN,30005SS,SE30773,3,2013-12-31,2015-12-31
SWAROJGAR LAGHUBITTA BIKAS BANK LIMITED,NP12183,NP12183,2,2013-07-15,2014-07-16
SWEDBANK AB,30074SS,SE31268,5,2011-12-31,2015-12-31
SWEDBANK AB,30074SS,SE31271,3,2013-12-31,2015-12-31
SWEDBANK AB,30074SS,SEA230D,16,2000-12-31,2015-12-31
SWEDBANK AS,30019OE,EE37808,3,2013-12-31,2015-12-31
SWEDBANK AS,30019OE,EE45119,5,2011-12-31,2015-12-31
SWISSQUOTE GROUP HOLDING LTD.,40047ES,CH17909,5,2011-12-31,2015-12-31
SWS GROUP INC,33394NU,US43822,3,2012-12-31,2014-12-31
SYDBANK A/S,30054SD,DK10629,5,2011-12-31,2015-12-31
SYDBANK A/S,30054SD,DK45118,3,2013-12-31,2015-12-31
SYNCHRONY FINANCIAL,65515NU,US51531,1,2015-12-31,2015-12-31
SYNCHRONY FINANCIAL,65515NU,USEEA47,8,2009-12-31,2016-12-31
SYNDICATE BANK,30852FI,IN31176,5,2012-03-31,2016-03-31
SYNERGY FINANCE LTD,30237FB,NP12119,4,2012-07-15,2015-07-16
SYNOVUS FINANCIAL CORP,33517NU,US34270,16,2000-12-31,2015-12-31
SYNOVUS FINANCIAL CORP,33517NU,US8515N,17,2000-12-31,2016-12-31
SYRIA GULF BANK SA,30017GA,SY27096,5,2011-12-31,2015-12-31
SYRIA INTERNATIONAL ISLAMIC BANK,30013GA,SY26589,4,2011-12-31,2014-12-31
"T BANCSHARES, INC",40332NU,US23592,5,2011-12-31,2015-12-31
"T BANCSHARES, INC",40332NU,US53715,12,2004-12-31,2015-12-31
"T BANCSHARES, INC",40332NU,USB15D5,10,2006-12-31,2015-12-31
TA CHONG BANK LTD.,30598FC,TW33824,5,2011-12-31,2015-12-31
TADAMON ISLAMIC BANK,30006MR,SD32224,4,2012-12-31,2015-12-31
TAIB BANK B.S.C.,30011GB,BH33823,3,2011-12-31,2015-12-31
TAICHUNG COMMERCIAL BANK,30059FC,TW41367,5,2011-12-31,2015-12-31
TAIKO BANK LTD,32535FJ,JP17234,11,2006-03-31,2016-03-31
TAIKO BANK LTD,32535FJ,JP32640,11,2006-03-31,2016-03-31
"TAIPEI FUBON COMMERCIAL BANK CO., LTD.",31972FC,TW31013,5,2011-12-31,2015-12-31
"TAISHIN FINANCIAL HOLDING CO., LTD",31056FC,TW16303,5,2011-12-31,2015-12-31
TAISHIN INTERNATIONAL BANK PUBLIC COMPANY,40087FC,TW35821,5,2011-12-31,2015-12-31
TAIWAN BUSINESS BANK PUBLIC COMPANY,30057FC,TW32347,4,2012-12-31,2015-12-31
TAIWAN COOPERATIVE BANK PUBLIC COMPANY,31087FC,TW47769,5,2011-12-31,2015-12-31
TAIWAN COOPERATIVE FINANCIAL HOLDING CO LTD,40304FC,TW16243,5,2011-12-31,2015-12-31
TAKAGI SECURITIES CO LTD,30713FJ,JP51805,11,2006-03-31,2016-03-31
TAKAGI SECURITIES CO LTD,30713FJ,JP51806,11,2006-03-31,2016-03-31
TALMER BANCORP INC,65288NU,US73324,6,2010-12-31,2015-12-31
TALMER BANCORP INC,65288NU,USED9C5,6,2010-12-31,2015-12-31
TAMALPAIS BANCORP,37204NU,US23855,1,2009-12-31,2009-12-31
TAMALPAIS BANCORP,37204NU,USA8831,9,2001-12-31,2009-12-31
TAMWEEL PJSC,30076GU,AE25177,1,2013-12-31,2013-12-31
TAPEI STAR BANK,40170FC,TW26669,5,2011-12-31,2015-12-31
TAPEI STAR BANK,40170FC,TW50744,5,2011-12-31,2015-12-31
TATRA BANKA A.S.,40012OF,SK19843,3,2013-12-31,2015-12-31
TATRA BANKA A.S.,40012OF,SK37500,5,2011-12-31,2015-12-31
"TAYLOR CAPITAL GROUP, INC",36919NU,US47089,14,2000-12-31,2013-12-31
"TAYLOR CAPITAL GROUP, INC",36919NU,USA594A,14,2000-12-31,2013-12-31
TCF FINANCIAL CORPORATION,33523NU,US37264,16,2000-12-31,2015-12-31
TCF FINANCIAL CORPORATION,33523NU,US8550N,16,2000-12-31,2015-12-31
TCS GROUP HOLDING PLC,30182EC,CY11858,5,2011-12-31,2015-12-31
TD BANK US HOLDING COMPANY,37320NU,US41821,15,2000-12-31,2014-12-31
TD BANK US HOLDING COMPANY,37320NU,US69650,7,2000-12-31,2006-12-31
TD MORTGAGE INVESTMENT CORPORATION,30682NC,CA54214,8,2000-10-31,2007-10-31
TD WATERHOUSE GROUP INC,33524NU,US49373,4,2001-12-31,2004-12-31
"TEAM FINANCIAL, INC",33525NU,US69987,9,2000-12-31,2008-12-31
"TEAM FINANCIAL, INC",33525NU,USA1F44,8,2000-12-31,2007-12-31
TECHE HOLDING COMPANY,33526NU,US40413,3,2011-12-31,2013-12-31
TECHE HOLDING COMPANY,33526NU,USA0C3A,14,2000-09-30,2013-09-30
TEKFEN HOLDING AS,30371ET,TR40324,5,2011-12-31,2015-12-31
TELENOR BANKA AD BEOGRAD,RS17138669,RS49028,5,2011-12-31,2015-12-31
TEMECULA VALLEY BANCORP INC.,36921NU,US69990,7,2002-12-31,2008-12-31
TEMECULA VALLEY BANCORP INC.,36921NU,USAA91E,8,2001-12-31,2008-12-31
"TENNESSEE COMMERCE BANCORP, INC.",40377NU,US71230,7,2004-12-31,2010-12-31
"TENNESSEE COMMERCE BANCORP, INC.",40377NU,USAC9B5,8,2003-12-31,2010-12-31
"TENNESSEE VALLEY FINANCIAL HOLDINGS, INC.",US450471419,US83029,15,2002-12-31,2016-12-31
TERRITORIAL BANCORP INC,63153NU,US68383,5,2012-12-31,2016-12-31
TERRITORIAL BANCORP INC,63153NU,USB3EB4,11,2006-12-31,2016-12-31
"TEXAS CAPITAL BANCSHARES, INC",36951NU,US19416,16,2000-12-31,2015-12-31
"TEXAS CAPITAL BANCSHARES, INC",36951NU,USA55A2,17,2000-12-31,2016-12-31
"TEXAS REGIONAL BANCSHARES, INC",33531NU,US48066,7,2000-12-31,2006-12-31
"TEXAS REGIONAL BANCSHARES, INC",33531NU,USA0724,6,2000-12-31,2005-12-31
"TEXAS UNITED BANCSHARES, INC.",36959NU,US70001,7,2000-12-31,2006-12-31
"TEXAS UNITED BANCSHARES, INC.",36959NU,USA659D,6,2000-12-31,2005-12-31
TEXIMBANK - PEB TEXIM AD,40065EL,BG42684,5,2011-12-31,2015-12-31
TEXIMBANK - PEB TEXIM AD,40065EL,BG50605,8,2008-12-31,2015-12-31
TF FINANCIAL CORPORATION,33532NU,US17153,2,2012-12-31,2013-12-31
TF FINANCIAL CORPORATION,33532NU,USA0C75,14,2000-12-31,2013-12-31
THANACHART BANK PUBLIC COMPANY LIMITED,30284FT,TH49975,5,2011-12-31,2015-12-31
THANACHART CAPITAL PUBLIC COMPANY LIMITED,30072FT,TH47770,5,2011-12-31,2015-12-31
THE 77 BANK,30196FJ,JP30216,11,2006-03-31,2016-03-31
THE 77 BANK,30196FJ,JP47962,11,2006-03-31,2016-03-31
THE ADIRONDACK TRUST COMPANY,US140458765,US65985,15,2002-12-31,2016-12-31
THE AOMORI BANK LTD,30197FJ,JP17120,11,2006-03-31,2016-03-31
THE AOMORI BANK LTD,30197FJ,JP30643,11,2006-03-31,2016-03-31
THE APPLE VALLEY BANK & TRUST COMPANY,61955NU,US66005,7,2002-12-31,2008-12-31
THE APPLE VALLEY BANK & TRUST COMPANY,61955NU,USB3C1B,2,2007-12-31,2008-12-31
THE AWA BANK,30216FJ,JP17156,11,2006-03-31,2016-03-31
THE AWA BANK,30216FJ,JP31552,11,2006-03-31,2016-03-31
THE BANCORP BANK,US202111361,US73352,15,2002-12-31,2016-12-31
"THE BANK OF RICHMOND, NATIONAL ASSOCIATION",41753NU,US66109,5,2002-12-31,2006-12-31
"THE BANK OF SAGA, LTD",30220FJ,JP17167,11,2006-03-31,2016-03-31
"THE BANK OF SAGA, LTD",30220FJ,JP33147,11,2006-03-31,2016-03-31
THE BANK OF TOKYO - MITSUBISHI UFJ LTD - KABUSHIKI KAISHA MITSUBISHI TOKYO UFJ GINKO,30054FJ,JP44130,11,2006-03-31,2016-03-31
THE BANK OF TOKYO - MITSUBISHI UFJ LTD - KABUSHIKI KAISHA MITSUBISHI TOKYO UFJ GINKO,30054FJ,JP44131,11,2006-03-31,2016-03-31
THE BANK OF TOKYO - MITSUBISHI UFJ LTD - KABUSHIKI KAISHA MITSUBISHI TOKYO UFJ GINKO,30054FJ,JPA2D94,2,2000-03-31,2001-03-31
"THE BANK OF TOYAMA, LTD",33096FJ,JP17244,11,2006-03-31,2016-03-31
"THE BANK OF TOYAMA, LTD",33096FJ,JP33148,11,2006-03-31,2016-03-31
"THE BANK OF YOKOHAMA, LTD",30018FJ,JP30269,11,2006-03-31,2016-03-31
"THE BANK OF YOKOHAMA, LTD",30018FJ,JP41405,11,2006-03-31,2016-03-31
THE BLACKSTONE GROUP L.P.,42156NU,US51095,5,2011-12-31,2015-12-31
"THE CHUGOKU BANK, LTD",30211FJ,JP30783,11,2006-03-31,2016-03-31
"THE CHUGOKU BANK, LTD",30211FJ,JP47967,11,2006-03-31,2016-03-31
THE CHUO MITSUI TRUST & BANKING CO LTD,30608FJ,JP48491,7,2006-03-31,2012-03-31
THE CHUO MITSUI TRUST & BANKING CO LTD,30608FJ,JP48701,7,2006-03-31,2012-03-31
THE COMMERCIAL BANK (QSC),30004GQ,QA30903,5,2011-12-31,2015-12-31
THE CONNECTICUT BANK AND TRUST COMPANY,41169NU,US71435,8,2004-12-31,2011-12-31
THE CONNECTICUT BANK AND TRUST COMPANY,41169NU,USB085C,9,2003-12-31,2011-12-31
THE DAISHI BANK LTD,30186FJ,JP17175,11,2006-03-31,2016-03-31
THE DAISHI BANK LTD,30186FJ,JP32226,11,2006-03-31,2016-03-31
"THE EHIME BANK, LTD",30237FJ,JP17177,11,2006-03-31,2016-03-31
"THE EHIME BANK, LTD",30237FJ,JP32330,11,2006-03-31,2016-03-31
THE EIGHTEENTH BANK,30075FJ,JP17178,11,2006-03-31,2016-03-31
THE EIGHTEENTH BANK,30075FJ,JP32978,11,2006-03-31,2016-03-31
THE EPHRATA NATIONAL BANK,US230559393,US66409,15,2002-12-31,2016-12-31
THE FIRST CITIZENS NATIONAL BANK OF UPPER SANDUSKY,US66535,US66535,15,2002-12-31,2016-12-31
THE FIRST MARBLEHEAD CORPORATION,37648NU,US73369,3,2012-12-31,2014-12-31
THE FIRST NATIONAL BANK OF WELLSTON,US314338028,US66914,12,2002-12-31,2013-12-31
THE FREEDOM BANK OF VIRGINIA,US541968622,US66992,15,2002-12-31,2016-12-31
THE FUKUI BANK LTD,30204FJ,JP17181,11,2006-03-31,2016-03-31
THE FUKUI BANK LTD,30204FJ,JP30974,11,2006-03-31,2016-03-31
THE GIFU BANK LTD,30230FJ,JP17185,7,2006-03-31,2012-03-31
THE GIFU BANK LTD,30230FJ,JP32311,5,2006-03-31,2010-03-31
THE GUNMA BANK LTD,30192FJ,JP31117,11,2006-03-31,2016-03-31
THE GUNMA BANK LTD,30192FJ,JP47934,11,2006-03-31,2016-03-31
THE HIGO BANK,30219FJ,JP17187,11,2006-03-31,2016-03-31
THE HIGO BANK,30219FJ,JP33089,11,2006-03-31,2016-03-31
THE HOKKOKU BANK LTD,30205FJ,JP30051,11,2006-03-31,2016-03-31
THE HOKKOKU BANK LTD,30205FJ,JP48551,11,2006-03-31,2016-03-31
THE HOKUETSU BANK LTD,30187FJ,JP30812,11,2006-03-31,2016-03-31
THE HOKUETSU BANK LTD,30187FJ,JP48552,11,2006-03-31,2016-03-31
"THE IMAMURA SECURITIES CO., LTD",40234FJ,JP56348,4,2013-03-31,2016-03-31
THE JUROKU BANK LTD,30200FJ,JP33271,11,2006-03-31,2016-03-31
THE JUROKU BANK LTD,30200FJ,JP47970,11,2006-03-31,2016-03-31
THE KAGOSHIMA BANK LTD,30217FJ,JP17197,11,2006-03-31,2016-03-31
THE KAGOSHIMA BANK LTD,30217FJ,JP30588,11,2006-03-31,2016-03-31
"THE KEIYO BANK, LTD",30239FJ,JP17200,11,2006-03-31,2016-03-31
"THE KEIYO BANK, LTD",30239FJ,JP32614,11,2006-03-31,2016-03-31
THE KINKI OSAKA BANK LTD,30223FJ,JP49654,3,2014-03-31,2016-03-31
THE KINKI OSAKA BANK LTD,30223FJ,JP49748,2,2014-03-31,2015-03-31
"THE KOSEI SECURITIES CO., LTD",20626FJ,JP51799,11,2006-03-31,2016-03-31
THE KUMAMOTO BANK LTD,30244FJ,JP56289,11,2006-03-31,2016-03-31
THE LEGACY BANK,US67104,US67104,4,2002-12-31,2005-12-31
THE LEGACY BANK,US67104,USA98FD,6,2000-12-31,2005-12-31
"THE LITTLE BANK, INCORPORATED",US562094762,US67112,15,2002-12-31,2016-12-31
THE MARS NATIONAL BANK INC,US250640500,US67138,15,2002-12-31,2016-12-31
"THE MICHINOKU BANK, LTD",30199FJ,JP17205,11,2006-03-31,2016-03-31
"THE MICHINOKU BANK, LTD",30199FJ,JP32669,10,2006-03-31,2016-03-31
THE MIE BANK LTD,30208FJ,JP17206,11,2006-03-31,2016-03-31
THE MIE BANK LTD,30208FJ,JP32482,11,2006-03-31,2016-03-31
"THE MIYAZAKI TAIYO BANK, LTD",30248FJ,JP17212,11,2006-03-31,2016-03-31
"THE MIYAZAKI TAIYO BANK, LTD",30248FJ,JP42602,11,2006-03-31,2016-03-31
THE NANTO BANK LTD,30020FJ,JP17215,11,2006-03-31,2016-03-31
THE NANTO BANK LTD,30020FJ,JP33421,11,2006-03-31,2016-03-31
THE NATIONAL BANK OF KUWAIT - EGYPT SAE - NBK,30348KE,EG31290,5,2011-12-31,2015-12-31
THE NATIONAL BANK TNB,35519GP,PS11431,5,2011-12-31,2015-12-31
THE NISHI-NIPPON CITY BANK LTD,30189FJ,JP33155,11,2006-03-31,2016-03-31
THE NISHI-NIPPON CITY BANK LTD,30189FJ,JP47971,11,2006-03-31,2016-03-31
THE OITA BANK LTD,30323FJ,JP17218,11,2006-03-31,2016-03-31
THE OITA BANK LTD,30323FJ,JP32679,11,2006-03-31,2016-03-31
THE PRIVATE BANK OF CALIFORNIA,56884NU,US71708,8,2005-12-31,2012-12-31
THE SCOTTISH BANK NATIONAL ASSOCIATION,61680NU,US67386,6,2002-12-31,2007-12-31
THE SENSHU BANK LTD,30430FJ,JP17225,5,2006-03-31,2010-03-31
THE SENSHU BANK LTD,30430FJ,JP32676,5,2006-03-31,2010-03-31
"THE SHIGA BANK, LTD",30429FJ,JP17227,11,2006-03-31,2016-03-31
"THE SHIGA BANK, LTD",30429FJ,JP32412,11,2006-03-31,2016-03-31
THE SHIKOKU BANK LTD,30433FJ,JP17228,11,2006-03-31,2016-03-31
THE SHIKOKU BANK LTD,30433FJ,JP31959,11,2006-03-31,2016-03-31
THE SHIMIZU BANK LTD,30428FJ,JP17229,11,2006-03-31,2016-03-31
THE SHIMIZU BANK LTD,30428FJ,JP32000,11,2006-03-31,2016-03-31
THE SHINWA BANK LTD,30434FJ,JP17230,11,2006-03-31,2016-03-31
